date,meteors
2020-08-13,7
2020-08-13,5
2020-08-13,1
2020-08-13,18
2020-08-13,2
2020-08-13,8
2020-08-13,0
2020-08-13,0
2020-08-13,0
2020-08-13,1
2020-08-13,0
2020-08-13,0
2020-08-13,8
2020-08-13,1
2020-08-13,0
2020-08-13,2
2020-08-13,7
2020-08-13,0
2020-08-13,0
2020-08-13,1
2020-08-13,0
2020-08-13,2
2020-08-13,6
2020-08-13,0
2020-08-13,0
2020-08-13,0
2020-08-13,0
2020-08-13,2
2020-08-13,14
2020-08-13,1
2020-08-13,0
2020-08-13,0
2020-08-13,0
2020-08-13,5
2020-08-13,2
2020-08-13,0
2020-08-13,3
2020-08-13,2
2020-08-13,2
2020-08-13,0
2020-08-13,1
2020-08-13,0
2020-08-13,3
2020-08-13,3
2020-08-13,2
2020-08-13,1
2020-08-13,4
2020-08-13,2
2020-08-13,0
2020-08-13,1
2020-08-13,0
2020-08-13,13
2020-08-13,0
2020-08-13,1
2020-08-13,8
2020-08-13,1
2020-08-13,0
2020-08-13,0
2020-08-13,7
2020-08-13,0
2020-08-13,0
2020-08-13,0
2020-08-13,3
2020-08-13,0
2020-08-13,3
2020-08-13,2
2020-08-13,1
2020-08-13,5
2020-08-13,0
2020-08-13,4
2020-08-13,2
2020-08-13,19
2020-08-13,0
2020-08-13,1
2020-08-13,2
2020-08-13,0
2020-08-13,8
2020-08-13,9
2020-08-13,1
2020-08-13,0
2020-08-13,0
2020-08-13,1
2020-08-13,2
2020-08-13,0
2020-08-13,0
2020-08-13,0
2020-08-13,7
2020-08-13,0
2020-08-13,0
2020-08-13,2
2020-08-13,0
2020-08-13,7
2020-08-13,0
2020-08-13,0
2020-08-13,1
2020-08-13,0
2020-08-13,2
2020-08-13,8
2020-08-13,0
2020-08-13,0
2020-08-13,0
2020-08-13,0
2020-08-13,7
2020-08-13,3
2020-08-13,0
2020-08-13,3
2020-08-13,1
2020-08-13,0
2020-08-13,0
2020-08-13,0
2020-08-13,6
2020-08-13,1
2020-08-13,1
2020-08-13,0
2020-08-13,0
2020-08-13,0
2020-08-13,1
2020-08-13,0
2020-08-13,0
2020-08-13,4
2020-08-13,2
2020-08-13,4
2020-08-13,0
2020-08-13,6
2020-08-13,0
2020-08-13,8
2020-08-13,0
2020-08-13,0
2020-08-13,3
2020-08-13,5
2020-08-13,0
2020-08-13,0
2020-08-13,0
2020-08-13,0
2020-08-13,0
2020-08-13,4
2020-08-13,0
2020-08-13,14
2020-08-13,0
2020-08-13,1
2020-08-13,0
2020-08-13,1
2020-08-13,0
2020-08-13,0
2020-08-13,0
2020-08-13,4
2020-08-13,0
2020-08-13,1
2020-08-13,5
2020-08-13,1
2020-08-13,11
2020-08-13,1
2020-08-13,1
2020-08-13,0
2020-08-13,1
2020-08-13,16
2020-08-13,1
2020-08-13,2
2020-08-13,6
2020-08-13,0
2020-08-13,0
2020-08-13,1
2020-08-13,3
2020-08-13,0
2020-08-13,0
2020-08-13,0
2020-08-13,7
2020-08-13,1
2020-08-13,0
2020-08-13,0
2020-08-13,3
2020-08-13,0
2020-08-13,21
2020-08-13,0
2020-08-13,0
2020-08-13,0
2020-08-13,0
2020-08-13,9
2020-08-13,1
2020-08-13,0
2020-08-13,2
2020-08-13,0
2020-08-13,0
2020-08-13,5
2020-08-13,0
2020-08-13,7
2020-08-13,0
2020-08-13,2
2020-08-13,2
2020-08-13,5
2020-08-13,1
2020-08-13,8
2020-08-13,0
2020-08-13,4
2020-08-13,0
2020-08-14,6
2020-08-14,0
2020-08-14,2
2020-08-14,2
2020-08-14,19
2020-08-14,1
2020-08-14,0
2020-08-14,0
2020-08-14,0
2020-08-14,2
2020-08-14,18
2020-08-14,1
2020-08-14,1
2020-08-14,1
2020-08-14,1
2020-08-14,2
2020-08-14,3
2020-08-14,0
2020-08-14,0
2020-08-14,0
2020-08-14,0
2020-08-14,5
2020-08-14,1
2020-08-14,0
2020-08-14,0
2020-08-14,0
2020-08-14,0
2020-08-14,3
2020-08-14,0
2020-08-14,0
2020-08-14,2
2020-08-14,1
2020-08-14,15
2020-08-14,0
2020-08-14,0
2020-08-14,0
2020-08-14,0
2020-08-14,4
2020-08-14,1
2020-08-14,5
2020-08-14,1
2020-08-14,15
2020-08-14,0
2020-08-14,0
2020-08-14,0
2020-08-14,0
2020-08-14,0
2020-08-14,0
2020-08-14,8
2020-08-14,0
2020-08-14,0
2020-08-14,6
2020-08-14,1
2020-08-14,1
2020-08-14,1
2020-08-14,0
2020-08-14,12
2020-08-14,0
2020-08-14,1
2020-08-14,5
2020-08-14,0
2020-08-14,2
2020-08-14,0
2020-08-14,0
2020-08-14,0
2020-08-14,12
2020-08-14,1
2020-08-14,0
2020-08-14,0
2020-08-14,2
2020-08-14,0
2020-08-14,0
2020-08-14,6
2020-08-14,0
2020-08-14,2
2020-08-14,0
2020-08-14,0
2020-08-14,0
2020-08-14,0
2020-08-14,3
2020-08-14,0
2020-08-14,0
2020-08-14,10
2020-08-14,0
2020-08-14,0
2020-08-14,9
2020-08-14,0
2020-08-14,0
2020-08-14,0
2020-08-14,0
2020-08-14,5
2020-08-14,0
2020-08-14,1
2020-08-14,4
2020-08-14,0
2020-08-14,2
2020-08-14,2
2020-08-14,0
2020-08-14,4
2020-08-14,1
2020-08-14,0
2020-08-14,0
2020-08-14,0
2020-08-14,5
2020-08-14,0
2020-08-14,0
2020-08-14,5
2020-08-14,1
2020-08-14,10
2020-08-14,0
2020-08-14,0
2020-08-14,1
2020-08-14,0
2020-08-14,1
2020-08-14,2
2020-08-14,1
2020-08-14,4
2020-08-14,0
2020-08-14,1
2020-08-14,0
2020-08-14,0
2020-08-14,0
2020-08-14,7
2020-08-14,0
2020-08-14,0
2020-08-14,0
2020-08-14,0
2020-08-14,0
2020-08-14,6
2020-08-14,0
2020-08-14,0
2020-08-14,6
2020-08-14,0
2020-08-14,0
2020-08-14,10
2020-08-14,0
2020-08-14,5
2020-08-14,0
2020-08-14,5
2020-08-14,1
2020-08-14,0
2020-08-14,0
2020-08-14,0
2020-08-14,7
2020-08-14,1
2020-08-14,1
2020-08-14,8
2020-08-14,1
2020-08-14,2
2020-08-14,0
2020-08-14,0
2020-08-14,0
2020-08-14,7
2020-08-14,2
2020-08-14,4
2020-08-14,0
2020-08-14,16
2020-08-14,0
2020-08-14,5
2020-08-14,1
2020-08-14,8
2020-08-14,2
2020-08-14,14
2020-08-14,0
2020-08-14,0
2020-08-14,2
2020-08-14,1
2020-08-14,2
2020-08-14,0
2020-08-14,0
2020-08-14,0
2020-08-14,8
2020-08-14,2
2020-08-14,2
2020-08-14,0
2020-08-14,0
2020-08-14,0
2020-08-14,3
2020-08-14,1
2020-08-14,1
2020-08-14,4
2020-08-14,0
2020-08-14,4
2020-08-14,1
2020-08-14,0
2020-08-14,7
2020-08-14,0
2020-08-14,3
2020-08-14,0
2020-08-14,3
2020-08-14,1
2020-08-14,0
2020-08-14,0
2020-08-14,0
2020-08-14,5
2020-08-14,2
2020-08-14,0
2020-08-14,0
2020-08-14,0
2020-08-14,0
2020-08-14,3
2020-08-14,2
2020-08-14,1
2020-08-14,7
2020-08-14,0
2020-08-14,6
2020-08-14,1
2020-08-14,17
2020-08-14,1
2020-08-14,0
2020-08-14,0
2020-08-14,0
2020-08-14,5
2020-08-14,0
2020-08-14,8
2020-08-14,1
2020-08-14,0
2020-08-14,0
2020-08-14,0
2020-08-14,0
2020-08-14,0
2020-08-14,1
2020-08-14,1
2020-08-14,1
2020-08-14,3
2020-08-14,0
2020-08-14,0
2020-08-14,0
2020-08-14,0
2020-08-14,0
2020-08-14,1
2020-08-14,1
2020-08-14,1
2020-08-14,0
2020-08-14,0
2020-08-14,1
2020-08-14,1
2020-08-14,3
2020-08-14,1
2020-08-14,5
2020-08-14,0
2020-08-14,0
2020-08-14,0
2020-08-14,0
2020-08-14,3
2020-08-14,0
2020-08-14,0
2020-08-14,3
2020-08-14,0
2020-08-14,0
2020-08-14,0
2020-08-14,0
2020-08-14,2
2020-08-14,0
2020-08-14,0
2020-08-14,0
2020-08-14,0
2020-08-14,1
2020-08-14,0
2020-08-14,1
2020-08-14,0
2020-08-14,0
2020-08-14,3
2020-08-14,0
2020-08-14,0
2020-08-14,0
2020-08-14,0
2020-08-14,2
2020-08-14,0
2020-08-14,0
2020-08-14,0
2020-08-14,0
2020-08-14,2
2020-08-14,0
2020-08-14,0
2020-08-14,0
2020-08-14,1
2020-08-14,1
2020-08-14,1
2020-08-14,0
2020-08-14,0
2020-08-14,0
2020-08-14,0
2020-08-14,0
2020-08-14,0
2020-08-14,0
2020-08-14,1
2020-08-14,0
2020-08-14,1
2020-08-14,0
2020-08-14,0
2020-08-14,1
2020-08-14,4
2020-08-14,1
2020-08-14,3
2020-08-14,0
2020-08-14,0
2020-08-14,0
2020-08-14,1
2020-08-14,3
2020-08-14,0
2020-08-14,0
2020-08-14,0
2020-08-14,0
2020-08-14,2
2020-08-14,0
2020-08-14,0
2020-08-14,0
2020-08-14,2
2020-08-14,2
2020-08-14,0
2020-08-14,2
2020-08-14,0
2020-08-14,0
2020-08-14,0
2020-08-14,0
2020-08-14,3
2020-08-14,0
2020-08-14,0
2020-08-14,0
2020-08-14,0
2020-08-14,2
2020-08-14,0
2020-08-14,0
2020-08-14,0
2020-08-14,0
2020-08-14,4
2020-08-14,0
2020-08-14,0
2020-08-14,0
2020-08-14,2
2020-08-14,2
2020-08-14,0
2020-08-14,0
2020-08-14,0
2020-08-14,0
2020-08-14,0
2020-08-14,1
2020-08-14,0
2020-08-14,0
2020-08-14,0
2020-08-14,0
2020-08-14,0
2020-08-14,0
2020-08-14,0
2020-08-14,1
2020-08-14,0
2020-08-14,1
2020-08-14,0
2020-08-14,0
2020-08-14,0
2020-08-14,0
2020-08-14,0
2020-08-14,0
2020-08-14,1
2020-08-14,0
2020-08-14,1
2020-08-14,0
2020-08-14,1
2020-08-14,0
2020-08-14,0
2020-08-14,1
2020-08-14,0
2020-08-14,0
2020-08-14,1
2020-08-14,1
2020-08-14,0
2020-08-14,5
2020-08-14,0
2020-08-14,0
2020-08-14,9
2020-08-14,1
2020-08-14,0
2020-08-14,1
2020-08-14,0
2020-08-14,2
2020-08-14,1
2020-08-14,0
2020-08-14,0
2020-08-14,1
2020-08-14,0
2020-08-14,6
2020-08-14,1
2020-08-14,0
2020-08-14,1
2020-08-14,0
2020-08-14,2
2020-08-14,0
2020-08-14,1
2020-08-14,0
2020-08-14,0
2020-08-14,0
2020-08-14,0
2020-08-14,0
2020-08-14,1
2020-08-14,0
2020-08-14,2
2020-08-14,0
2020-08-14,0
2020-08-14,5
2020-08-14,0
2020-08-14,0
2020-08-14,14
2020-08-14,4
2020-08-14,1
2020-08-14,0
2020-08-14,2
2020-08-14,3
2020-08-14,1
2020-08-14,1
2020-08-14,0
2020-08-14,0
2020-08-14,5
2020-08-14,1
2020-08-14,0
2020-08-14,1
2020-08-14,0
2020-08-14,1
2020-08-14,0
2020-08-14,2
2020-08-14,0
2020-08-14,0
2020-08-14,0
2020-08-14,7
2020-08-14,0
2020-08-14,1
2020-08-14,0
2020-08-14,0
2020-08-14,1
2020-08-14,0
2020-08-14,2
2020-08-14,1
2020-08-14,1
2020-08-14,1
2020-08-14,0
2020-08-14,1
2020-08-14,5
2020-08-14,1
2020-08-14,2
2020-08-14,4
2020-08-14,1
2020-08-14,0
2020-08-14,2
2020-08-14,0
2020-08-14,0
2020-08-14,0
2020-08-14,0
2020-08-14,1
2020-08-14,0
2020-08-14,1
2020-08-14,0
2020-08-14,0
2020-08-14,0
2020-08-14,0
2020-08-14,5
2020-08-14,1
2020-08-14,0
2020-08-14,0
2020-08-14,0
2020-08-14,0
2020-08-14,4
2020-08-14,1
2020-08-14,1
2020-08-14,0
2020-08-14,1
2020-08-14,0
2020-08-14,0
2020-08-14,0
2020-08-14,2
2020-08-14,0
2020-08-14,1
2020-08-14,0
2020-08-14,0
2020-08-14,5
2020-08-14,0
2020-08-14,1
2020-08-14,0
2020-08-14,4
2020-08-14,1
2020-08-14,4
2020-08-14,2
2020-08-14,0
2020-08-14,0
2020-08-14,5
2020-08-14,0
2020-08-14,1
2020-08-14,5
2020-08-14,5
2020-08-14,0
2020-08-14,2
2020-08-14,2
2020-08-14,3
2020-08-14,0
2020-08-14,0
2020-08-14,0
2020-08-14,0
2020-08-14,3
2020-08-14,0
2020-08-14,2
2020-08-14,0
2020-08-14,0
2020-08-14,0
2020-08-14,4
2020-08-14,0
2020-08-14,0
2020-08-14,1
2020-08-14,1
2020-08-14,2
2020-08-14,0
2020-08-14,3
2020-08-14,0
2020-08-14,0
2020-08-14,0
2020-08-14,11
2020-08-14,2
2020-08-14,0
2020-08-14,0
2020-08-14,0
2020-08-14,1
2020-08-14,0
2020-08-14,2
2020-08-14,0
2020-08-14,1
2020-08-14,0
2020-08-14,0
2020-08-14,0
2020-08-14,0
2020-08-14,3
2020-08-14,0
2020-08-14,1
2020-08-14,0
2020-08-14,0
2020-08-14,0
2020-08-14,0
2020-08-14,2
2020-08-14,0
2020-08-14,2
2020-08-14,0
2020-08-14,0
2020-08-14,0
2020-08-14,0
2020-08-14,1
2020-08-14,0
2020-08-14,0
2020-08-15,3
2020-08-15,0
2020-08-15,5
2020-08-15,1
2020-08-15,2
2020-08-15,0
2020-08-15,7
2020-08-15,9
2020-08-15,1
2020-08-15,0
2020-08-15,2
2020-08-15,3
2020-08-15,1
2020-08-15,0
2020-08-15,0
2020-08-15,9
2020-08-15,1
2020-08-15,0
2020-08-15,13
2020-08-15,0
2020-08-15,2
2020-08-15,0
2020-08-15,10
2020-08-15,0
2020-08-15,0
2020-08-15,6
2020-08-15,3
2020-08-15,2
2020-08-15,1
2020-08-15,10
2020-08-15,0
2020-08-15,3
2020-08-15,1
2020-08-15,3
2020-08-15,0
2020-08-15,2
2020-08-15,3
2020-08-15,0
2020-08-15,12
2020-08-15,0
2020-08-15,2
2020-08-15,17
2020-08-15,1
2020-08-15,1
2020-08-15,0
2020-08-15,9
2020-08-15,2
2020-08-15,3
2020-08-15,0
2020-08-15,8
2020-08-15,2
2020-08-15,4
2020-08-15,0
2020-08-15,11
2020-08-15,7
2020-08-15,2
2020-08-15,4
2020-08-15,2
2020-08-15,4
2020-08-15,10
2020-08-15,0
2020-08-15,0
2020-08-15,0
2020-08-15,1
2020-08-15,2
2020-08-15,0
2020-08-15,1
2020-08-15,2
2020-08-15,14
2020-08-15,1
2020-08-15,2
2020-08-15,6
2020-08-15,0
2020-08-15,11
2020-08-15,0
2020-08-15,0
2020-08-15,0
2020-08-15,5
2020-08-15,0
2020-08-15,1
2020-08-15,1
2020-08-15,0
2020-08-15,0
2020-08-15,3
2020-08-15,1
2020-08-15,7
2020-08-15,7
2020-08-15,13
2020-08-15,3
2020-08-15,1
2020-08-15,1
2020-08-15,3
2020-08-15,3
2020-08-15,4
2020-08-15,0
2020-08-15,1
2020-08-15,1
2020-08-15,2
2020-08-15,8
2020-08-15,10
2020-08-15,0
2020-08-15,2
2020-08-15,1
2020-08-15,2
2020-08-15,3
2020-08-15,11
2020-08-15,0
2020-08-15,1
2020-08-15,2
2020-08-15,5
2020-08-15,4
2020-08-15,5
2020-08-15,1
2020-08-15,2
2020-08-15,1
2020-08-15,2
2020-08-15,6
2020-08-15,5
2020-08-15,0
2020-08-15,1
2020-08-15,1
2020-08-15,1
2020-08-15,13
2020-08-15,1
2020-08-15,3
2020-08-15,1
2020-08-15,4
2020-08-15,13
2020-08-15,5
2020-08-15,12
2020-08-15,5
2020-08-15,4
2020-08-15,3
2020-08-15,2
2020-08-15,3
2020-08-15,7
2020-08-15,0
2020-08-15,0
2020-08-15,0
2020-08-15,1
2020-08-15,19
2020-08-15,0
2020-08-15,0
2020-08-15,1
2020-08-15,8
2020-08-15,5
2020-08-15,10
2020-08-15,1
2020-08-15,1
2020-08-15,0
2020-08-15,1
2020-08-15,8
2020-08-15,2
2020-08-15,3
2020-08-15,2
2020-08-15,3
2020-08-15,15
2020-08-15,7
2020-08-15,2
2020-08-15,2
2020-08-15,0
2020-08-15,0
2020-08-15,1
2020-08-15,9
2020-08-15,2
2020-08-15,2
2020-08-15,1
2020-08-15,8
2020-08-15,2
2020-08-15,1
2020-08-15,1
2020-08-15,1
2020-08-15,2
2020-08-15,1
2020-08-15,3
2020-08-15,3
2020-08-15,0
2020-08-15,2
2020-08-15,2
2020-08-15,0
2020-08-15,2
2020-08-15,2
2020-08-15,0
2020-08-15,0
2020-08-15,2
2020-08-15,0
2020-08-15,11
2020-08-15,3
2020-08-15,1
2020-08-15,0
2020-08-15,8
2020-08-15,3
2020-08-15,3
2020-08-15,2
2020-08-15,1
2020-08-15,2
2020-08-15,0
2020-08-15,0
2020-08-15,1
2020-08-15,0
2020-08-15,0
2020-08-15,1
2020-08-15,0
2020-08-15,1
2020-08-15,0
2020-08-15,0
2020-08-15,0
2020-08-15,1
2020-08-15,0
2020-08-15,14
2020-08-15,2
2020-08-15,1
2020-08-15,0
2020-08-15,2
2020-08-15,15
2020-08-15,4
2020-08-15,0
2020-08-15,1
2020-08-15,10
2020-08-15,1
2020-08-15,1
2020-08-15,2
2020-08-15,5
2020-08-16,12
2020-08-16,2
2020-08-16,1
2020-08-16,2
2020-08-16,5
2020-08-16,3
2020-08-16,2
2020-08-16,12
2020-08-16,1
2020-08-16,3
2020-08-16,1
2020-08-16,3
2020-08-16,10
2020-08-16,3
2020-08-16,1
2020-08-16,5
2020-08-16,1
2020-08-16,0
2020-08-16,8
2020-08-16,15
2020-08-16,2
2020-08-16,0
2020-08-16,0
2020-08-16,1
2020-08-16,9
2020-08-16,10
2020-08-16,1
2020-08-16,0
2020-08-16,0
2020-08-16,1
2020-08-16,0
2020-08-16,3
2020-08-16,1
2020-08-16,0
2020-08-16,0
2020-08-16,0
2020-08-16,10
2020-08-16,2
2020-08-16,2
2020-08-16,3
2020-08-16,7
2020-08-16,8
2020-08-16,1
2020-08-16,2
2020-08-16,0
2020-08-16,4
2020-08-16,9
2020-08-16,8
2020-08-16,2
2020-08-16,5
2020-08-16,2
2020-08-16,12
2020-08-16,0
2020-08-16,0
2020-08-16,3
2020-08-16,0
2020-08-16,1
2020-08-16,3
2020-08-16,0
2020-08-16,8
2020-08-16,4
2020-08-16,3
2020-08-16,6
2020-08-16,0
2020-08-16,0
2020-08-16,1
2020-08-16,5
2020-08-16,5
2020-08-16,6
2020-08-16,0
2020-08-16,0
2020-08-16,1
2020-08-16,0
2020-08-16,9
2020-08-16,4
2020-08-16,1
2020-08-16,0
2020-08-16,4
2020-08-16,3
2020-08-16,4
2020-08-16,1
2020-08-16,0
2020-08-16,8
2020-08-16,3
2020-08-16,2
2020-08-16,0
2020-08-16,0
2020-08-16,10
2020-08-16,4
2020-08-16,6
2020-08-16,0
2020-08-16,0
2020-08-16,12
2020-08-16,2
2020-08-16,2
2020-08-16,5
2020-08-16,9
2020-08-16,11
2020-08-16,2
2020-08-16,7
2020-08-16,0
2020-08-16,1
2020-08-16,4
2020-08-16,0
2020-08-16,2
2020-08-16,0
2020-08-16,0
2020-08-16,0
2020-08-16,1
2020-08-16,3
2020-08-16,0
2020-08-16,6
2020-08-16,0
2020-08-16,0
2020-08-16,0
2020-08-16,5
2020-08-16,1
2020-08-16,3
2020-08-16,8
2020-08-16,1
2020-08-16,6
2020-08-16,3
2020-08-16,5
2020-08-16,9
2020-08-16,3
2020-08-16,3
2020-08-16,5
2020-08-16,11
2020-08-16,0
2020-08-16,0
2020-08-16,0
2020-08-16,2
2020-08-16,2
2020-08-16,2
2020-08-16,21
2020-08-16,8
2020-08-16,5
2020-08-16,1
2020-08-16,1
2020-08-16,3
2020-08-16,0
2020-08-16,2
2020-08-16,0
2020-08-16,0
2020-08-16,0
2020-08-16,0
2020-08-16,1
2020-08-16,3
2020-08-16,0
2020-08-16,1
2020-08-16,11
2020-08-16,4
2020-08-16,2
2020-08-16,2
2020-08-16,3
2020-08-16,6
2020-08-16,0
2020-08-16,1
2020-08-16,0
2020-08-16,1
2020-08-16,0
2020-08-16,6
2020-08-16,1
2020-08-16,1
2020-08-16,0
2020-08-16,0
2020-08-16,2
2020-08-16,1
2020-08-16,7
2020-08-16,1
2020-08-16,4
2020-08-16,7
2020-08-16,3
2020-08-16,4
2020-08-16,3
2020-08-16,9
2020-08-16,10
2020-08-16,4
2020-08-16,1
2020-08-16,4
2020-08-16,14
2020-08-16,0
2020-08-16,1
2020-08-16,0
2020-08-16,2
2020-08-16,1
2020-08-16,2
2020-08-16,17
2020-08-16,4
2020-08-16,2
2020-08-16,1
2020-08-16,0
2020-08-16,9
2020-08-16,2
2020-08-16,4
2020-08-16,1
2020-08-16,0
2020-08-16,1
2020-08-16,1
2020-08-16,6
2020-08-16,0
2020-08-16,7
2020-08-16,14
2020-08-16,2
2020-08-16,5
2020-08-16,0
2020-08-16,9
2020-08-17,15
2020-08-17,3
2020-08-17,1
2020-08-17,2
2020-08-17,6
2020-08-17,4
2020-08-17,19
2020-08-17,0
2020-08-17,2
2020-08-17,3
2020-08-17,4
2020-08-17,17
2020-08-17,1
2020-08-17,4
2020-08-17,5
2020-08-17,3
2020-08-17,20
2020-08-17,2
2020-08-17,3
2020-08-17,4
2020-08-17,2
2020-08-17,6
2020-08-17,3
2020-08-17,1
2020-08-17,2
2020-08-17,12
2020-08-17,0
2020-08-17,2
2020-08-17,2
2020-08-17,15
2020-08-17,1
2020-08-17,0
2020-08-17,3
2020-08-17,1
2020-08-17,0
2020-08-17,3
2020-08-17,1
2020-08-17,1
2020-08-17,11
2020-08-17,3
2020-08-17,2
2020-08-17,12
2020-08-17,0
2020-08-17,3
2020-08-17,10
2020-08-17,0
2020-08-17,0
2020-08-17,14
2020-08-18,1
2020-08-18,1
2020-08-18,1
2020-08-18,0
2020-08-18,1
2020-08-18,4
2020-08-18,1
2020-08-18,1
2020-08-18,0
2020-08-18,3
2020-08-18,1
2020-08-18,7
2020-08-18,0
2020-08-18,3
2020-08-18,0
2020-08-18,1
2020-08-18,3
2020-08-18,5
2020-08-18,1
2020-08-18,0
2020-08-18,6
2020-08-18,2
2020-08-18,4
2020-08-18,12
2020-08-18,0
2020-08-18,1
2020-08-18,9
2020-08-18,0
2020-08-18,1
2020-08-18,3
2020-08-18,1
2020-08-18,1
2020-08-18,5
2020-08-18,2
2020-08-18,4
2020-08-18,1
2020-08-18,0
2020-08-18,2
2020-08-18,4
2020-08-18,2
2020-08-18,3
2020-08-18,1
2020-08-18,0
2020-08-18,3
2020-08-18,2
2020-08-18,2
2020-08-18,1
2020-08-18,1
2020-08-18,0
2020-08-18,2
2020-08-18,3
2020-08-18,1
2020-08-18,5
2020-08-19,1
2020-08-19,0
2020-08-19,1
2020-08-19,1
2020-08-19,7
2020-08-19,4
2020-08-19,1
2020-08-19,0
2020-08-19,2
2020-08-19,7
2020-08-19,5
2020-08-19,1
2020-08-19,0
2020-08-19,3
2020-08-19,8
2020-08-19,1
2020-08-19,1
2020-08-19,2
2020-08-19,5
2020-08-19,0
2020-08-19,0
2020-08-19,1
2020-08-19,3
2020-08-19,1
2020-08-19,0
2020-08-19,3
2020-08-19,3
2020-08-19,1
2020-08-19,10
2020-08-19,3
2020-08-19,5
2020-08-19,8
2020-08-19,3
2020-08-19,0
2020-08-19,5
2020-08-19,0
2020-08-19,1
2020-08-19,4
2020-08-19,0
2020-08-19,1
2020-08-19,4
2020-08-19,7
2020-08-19,3
2020-08-19,1
2020-08-19,4
2020-08-19,12
2020-08-19,9
2020-08-19,1
2020-08-19,8
2020-08-19,9
2020-08-19,1
2020-08-19,8
2020-08-19,11
2020-08-19,3
2020-08-19,5
2020-08-19,11
2020-08-19,1
2020-08-19,3
2020-08-19,7
2020-08-19,2
2020-08-19,2
2020-08-19,1
2020-08-19,1
2020-08-19,19
2020-08-19,7
2020-08-19,3
2020-08-19,2
2020-08-19,1
2020-08-19,18
2020-08-19,9
2020-08-19,5
2020-08-19,3
2020-08-19,1
2020-08-19,9
2020-08-19,6
2020-08-19,2
2020-08-19,1
2020-08-19,0
2020-08-19,8
2020-08-19,3
2020-08-19,4
2020-08-19,1
2020-08-19,0
2020-08-19,7
2020-08-19,1
2020-08-19,4
2020-08-19,0
2020-08-19,1
2020-08-19,9
2020-08-19,5
2020-08-19,3
2020-08-19,2
2020-08-19,0
2020-08-19,5
2020-08-19,2
2020-08-19,2
2020-08-19,1
2020-08-19,0
2020-08-19,8
2020-08-19,0
2020-08-19,1
2020-08-19,1
2020-08-19,1
2020-08-19,5
2020-08-19,0
2020-08-19,1
2020-08-19,0
2020-08-19,5
2020-08-19,3
2020-08-19,2
2020-08-19,1
2020-08-19,2
2020-08-19,4
2020-08-19,6
2020-08-19,4
2020-08-19,6
2020-08-19,5
2020-08-19,3
2020-08-19,4
2020-08-19,2
2020-08-19,4
2020-08-19,5
2020-08-19,3
2020-08-19,4
2020-08-19,5
2020-08-19,3
2020-08-19,1
2020-08-19,1
2020-08-19,7
2020-08-19,7
2020-08-19,1
2020-08-19,3
2020-08-19,12
2020-08-19,0
2020-08-19,5
2020-08-19,9
2020-08-19,1
2020-08-19,4
2020-08-19,4
2020-08-19,0
2020-08-19,5
2020-08-19,1
2020-08-19,1
2020-08-19,0
2020-08-19,0
2020-08-20,13
2020-08-20,13
2020-08-20,4
2020-08-20,1
2020-08-20,9
2020-08-20,11
2020-08-20,12
2020-08-20,4
2020-08-20,6
2020-08-20,7
2020-08-20,12
2020-08-20,16
2020-08-20,3
2020-08-20,2
2020-08-20,7
2020-08-20,5
2020-08-20,8
2020-08-20,4
2020-08-20,1
2020-08-20,5
2020-08-20,3
2020-08-20,0
2020-08-20,0
2020-08-20,0
2020-08-20,2
2020-08-20,2
2020-08-20,4
2020-08-20,8
2020-08-20,0
2020-08-20,0
2020-08-20,6
2020-08-20,3
2020-08-20,1
2020-08-20,9
2020-08-20,1
2020-08-20,1
2020-08-20,16
2020-08-20,1
2020-08-20,1
2020-08-20,3
2020-08-20,1
2020-08-20,9
2020-08-20,0
2020-08-20,3
2020-08-20,3
2020-08-20,1
2020-08-20,2
2020-08-20,3
2020-08-20,2
2020-08-20,4
2020-08-20,1
2020-08-20,3
2020-08-20,5
2020-08-20,3
2020-08-20,5
2020-08-20,1
2020-08-20,3
2020-08-20,7
2020-08-20,0
2020-08-20,8
2020-08-20,0
2020-08-20,4
2020-08-20,4
2020-08-20,1
2020-08-20,2
2020-08-20,2
2020-08-20,1
2020-08-20,7
2020-08-20,2
2020-08-20,1
2020-08-20,2
2020-08-20,0
2020-08-20,9
2020-08-20,3
2020-08-20,4
2020-08-20,3
2020-08-20,1
2020-08-20,5
2020-08-20,4
2020-08-20,1
2020-08-20,2
2020-08-20,0
2020-08-20,4
2020-08-20,1
2020-08-20,2
2020-08-20,1
2020-08-20,2
2020-08-20,1
2020-08-20,0
2020-08-20,0
2020-08-20,0
2020-08-20,5
2020-08-20,4
2020-08-20,2
2020-08-20,1
2020-08-20,3
2020-08-20,8
2020-08-20,0
2020-08-20,1
2020-08-20,0
2020-08-20,0
2020-08-20,2
2020-08-20,6
2020-08-20,3
2020-08-20,3
2020-08-20,2
2020-08-20,0
2020-08-20,9
2020-08-20,2
2020-08-20,3
2020-08-20,2
2020-08-20,1
2020-08-20,8
2020-08-20,4
2020-08-20,4
2020-08-20,3
2020-08-20,3
2020-08-20,0
2020-08-20,0
2020-08-20,2
2020-08-20,1
2020-08-20,1
2020-08-20,6
2020-08-20,2
2020-08-20,4
2020-08-20,4
2020-08-20,0
2020-08-20,8
2020-08-20,3
2020-08-20,2
2020-08-20,1
2020-08-20,0
2020-08-20,2
2020-08-20,1
2020-08-20,2
2020-08-20,1
2020-08-20,0
2020-08-20,6
2020-08-20,3
